MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumAtomStereoCenters,NumHAcceptors,NumHDonors,NumHeteroatoms,NumHeterocycles,NumRotatableBonds,NumSaturatedRings,NumUnspecifiedAtomStereoCenters,Phi,RingCount,MolLogP,MolMR,fr_Al_OH,fr_Ar_N,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH1,fr_aniline,fr_benzene,fr_bicyclic,fr_ether,fr_halogen,fr_para_hydroxylation,fr_pyridine
12.31310941043084,12.31310941043084,0.35194444444444417,-1.1392824074074075,0.8001945345367882,16.842105263157894,252.273,240.17699999999996,252.089877624,94,0.3224087250655885,-0.31568219910677586,0.3224087250655885,0.31568219910677586,0.7368421052631579,1.2105263157894737,1.5789473684210527,16.188049547678364,9.827898845620581,2.4842696288234123,-2.2657192255992875,2.317962918649589,-2.4431348104553057,6.09084298460201,-0.12243039089309066,2.7647753330153657,2.23083610500417,583.608538383389,13.294682450997078,10.089999272823986,10.089999272823986,9.232017366004005,5.979615495509781,5.979615495509781,4.390299098032741,4.390299098032741,3.282289758329615,3.282289758329615,2.404675078821869,2.404675078821869,-2.619999999999999,37379.76250236775,11.4692641265699,4.2423570760462965,1.688635569813371,110.00026108252523,5.316788604006331,0.0,5.538925252383345,0.0,5.907179729351506,6.031114512338072,10.111325788078153,4.794537184071822,60.6636706846161,11.126902983393991,0.0,0.0,9.589074368143644,11.938294241689578,10.633577208012662,0.0,5.538925252383345,0.0,71.7905736680101,0.0,10.633577208012662,4.794537184071822,0.0,0.0,11.938294241689578,10.333462436455168,0.0,11.126902983393991,60.6636706846161,0.0,0.0,58.2,11.570039764721418,9.589074368143644,5.907179729351506,0.0,11.126902983393991,0.0,0.0,60.6636706846161,10.633577208012662,0.0,0.0,0.0,23.885786564625853,5.065824829931972,0.3413657407407411,-0.35194444444444417,17.97563397581255,0.0,0.0,0.0,0.06666666666666667,19.0,2.0,4,1.0,1.0,2,0,2.0,0.0,2,2.0,4,1,2,1.0,0,2.5608796749683034,3.0,1.7696,70.33840000000004,0,0.0,0,0,2.0,2.0,0,2.0,0.0,2,0.0,0.0,0.0,0,0
12.508626202024018,12.508626202024018,0.040145318930040697,-3.0383235235350132,0.8613672076779287,16.17391304347826,351.4090000000001,338.30500000000006,351.034747896,120,0.2781171491552844,-0.5048615466844338,0.5048615466844338,0.2781171491552844,1.3478260869565217,2.0434782608695654,2.6956521739130435,32.2334442402855,10.123869331746775,2.373486916354564,-2.276782488255113,2.3437731441735856,-2.3674153875459045,7.2941485047129255,-0.11329665869623154,2.907486673145146,2.086827219746808,931.0039542533557,16.775656403009393,12.26963358476732,13.902626746622772,10.819404336325702,6.574662382377611,8.831222292105975,4.896095511357749,8.068550181304973,3.376633205317527,6.0202963606168565,2.25098634285171,4.308454596530415,-2.3899999999999997,168046.91473444315,15.503582135477622,5.355825178237105,2.470915259971133,136.50401256165483,5.106527394840706,0.0,14.45811236591235,0.0,15.930470882759089,0.0,14.416541779374388,13.401775505276145,12.13273413692322,19.056471336613843,23.685114239688563,4.895483475517775,18.318861563241462,38.157980112189335,9.289194512243443,0.0,11.819220675208399,12.36446058668352,46.59994984391364,0.0,5.316788604006331,5.131558479839333,0.0,11.336785877934737,35.76837060344178,14.817828337479405,6.923737199690624,10.440598685398296,41.05483463403313,0.0,5.759164871656176,99.6,15.930470882759089,18.318861563241462,21.91513915192678,5.131558479839333,9.182363184997534,30.517191997535146,18.329577708536295,6.923737199690624,10.30076712495354,0.0,25.795490310321657,1.2527758356428988,17.279040643391067,13.21041889749727,-0.2336829701016201,-1.1239526643990936,5.988899788182796,1.5884391665616864,1.8308550117577895,-1.9088888888888889,0.14285714285714285,23.0,2.0,7,1.0,1.0,1,1,2.0,0.0,6,2.0,9,2,2,0.0,0,3.610194589306871,3.0,1.9509199999999998,86.42030000000004,1,1.0,0,0,1.0,1.0,2,1.0,1.0,1,1.0,0.0,0.0,0,0
12.667561885865457,12.667561885865457,0.1281249999999996,-3.0383235235350132,0.6801783581027343,11.473684210526315,276.21399999999994,265.126,276.07217687200006,104,0.42257522735230724,-0.32585048775253384,0.42257522735230724,0.32585048775253384,1.368421052631579,1.9473684210526316,2.3684210526315788,19.413184188000724,10.113472013054988,2.3805405755591944,-2.1119342144023423,2.370707864789778,-2.1823763827674085,5.918551941275805,-0.3875898443955634,2.2672573134759912,3.1948197402285676,512.3971412886738,14.792528739883947,10.115252962677733,10.115252962677733,8.624916223326121,5.291235568852512,5.291235568852512,4.130748410151074,4.130748410151074,2.290565092807045,2.290565092807045,1.2866527588650267,1.2866527588650267,-2.1199999999999997,8776.553060465561,14.939241706161136,5.249619382287528,3.6680483575172067,106.11707990641031,5.316788604006331,5.563451491696996,0.0,5.907179729351506,5.687386274683562,6.176298517443475,14.908855452837393,0.0,13.847474399381248,12.13273413692322,17.671659389306566,4.923311048817671,22.88909337591395,17.28195227871863,0.0,5.917906046161393,20.023772916824722,5.316788604006331,33.876870965847395,0.0,5.316788604006331,24.546017692391587,0.0,0.0,10.830490778169176,10.970835701515297,16.032224314926967,19.410925891078243,18.19910120538483,0.0,0.0,72.24,34.1755331081546,28.080100595861857,5.687386274683562,6.06636706846161,12.13273413692322,0.0,13.847474399381248,0.0,5.316788604006331,0.0,38.00268565759637,0.0,20.779927668598305,12.78682581674645,-2.564141628873771,-0.8828645964558659,2.338125,-4.19806642101285,3.149589238473167,0.0,0.36363636363636365,19.0,1.0,5,0.0,0.0,1,0,1.0,0.0,3,1.0,8,0,3,0.0,0,4.127649095649563,1.0,3.2081000000000017,61.566100000000006,0,0.0,0,0,1.0,1.0,1,1.0,1.0,1,0.0,0.0,2.5,0,0
12.77424744897959,12.77424744897959,0.018611111111111356,-0.677034202569917,0.6947493605223517,12.217391304347826,307.32500000000005,292.205,307.09758253991,116,0.3389682056827153,-0.6500288219376541,0.6498903866788249,0.3389682056827153,1.0869565217391304,1.7391304347826086,2.4347826086956523,16.394939767959144,9.868919966981066,2.2181828300181765,-2.2210148637821447,2.3390425516754743,-2.1886967203411656,5.843984405362808,-0.26701558924503227,2.5418948439378184,2.2580724675530317,909.5509726944721,16.396976746569035,12.61360263493826,12.61360263493826,11.075387400469408,7.347806548119006,7.347806548119006,5.497886957145775,5.497886957145775,3.8408643330807943,3.8408643330807943,2.795744366077718,2.795744366077718,-2.88,187785.02349075026,15.032579420487952,6.084896581778482,2.8788855581374135,132.5520250911752,9.523678331894054,11.366265088007182,0.0,0.0,0.0,5.625586319077987,4.794537184071822,4.794537184071822,54.280448380976786,18.55355575984923,23.288403375249196,0.0,14.318215515965875,16.75248930247198,0.0,0.0,19.262464868778025,0.0,76.14433010269829,5.749511833283905,10.732113713918693,0.0,5.749511833283905,0.0,5.783244946364939,4.794537184071822,0.0,30.389367852172015,63.80899173727966,0.0,10.969244356107037,70.34,11.54349236523938,14.69560176298435,29.100050035914087,5.386224214464796,5.563451491696996,6.923737199690624,24.26546827384644,30.33183534230805,0.0,4.417150937053347,5.290790107709751,0.0,24.024608056185436,13.127565192743763,0.35849153859074545,-1.0557214243722182,15.721095941463004,0.08566822562358278,1.4475023620559333,0.0,0.15789473684210525,23.0,0.0,4,0.0,0.0,2,1,3.0,1.0,4,0.0,4,1,4,0.0,1,3.977030049175682,3.0,2.9776000000000016,85.51300000000006,0,0.0,0,0,1.0,1.0,0,0.0,0.0,2,1.0,0.0,0.0,1,0
15.192672430083142,15.192672430083142,0.06936507936507952,-1.4213680112642948,0.8820346880702983,17.92,351.35300000000007,332.201,351.13944790799997,134,0.34072288005083085,-0.47749702402114413,0.47749702402114413,0.34072288005083085,1.44,2.16,2.76,19.14560281115725,10.075879321188852,2.2642336722947083,-2.3388433851394437,2.3029607727776376,-2.494631524874543,5.934423388068413,0.06945145879753065,2.552333511935427,2.3087280086125186,910.3718189115058,18.30060042939172,13.974544245761123,13.974544245761123,11.845443010499071,8.114874614333266,8.114874614333266,6.181399996281593,6.181399996281593,4.485704743067638,4.485704743067638,3.3036744157752023,3.3036744157752023,-2.4800000000000004,366305.8009659486,17.34650511351389,6.436819345247568,2.8626594363673337,142.21443749236505,19.89032537748887,17.06805860742645,5.817220841045895,5.428790391900541,0.0,5.969305287951849,4.794537184071822,13.57536727942146,0.0,19.913841467842857,38.41771002441134,10.902924932081056,18.681894674262168,22.559616494716465,9.883888251797686,0.0,26.434071634441786,24.534178948588206,39.68443138983584,0.0,15.64548872675735,14.468216370033202,0.0,0.0,41.31904237746959,6.544756405912575,11.63444168209179,24.205463075150064,17.057747824146507,0.0,10.902924932081056,74.57000000000001,28.595988853641174,13.979489415818463,29.17690844182516,19.634269217737724,12.263210640074686,4.567099647791355,11.823646930541102,6.923737199690624,5.316788604006331,5.106527394840706,31.17287910997732,0.0,25.180816777685465,12.097158333272601,-1.6319126616696065,-3.0215856481481467,1.020815723761701,1.1092747700932226,5.332168724583497,0.0,0.4117647058823529,25.0,2.0,6,1.0,1.0,1,1,2.0,1.0,5,2.0,8,2,3,1.0,1,4.466252787484082,3.0,1.7959,90.43500000000004,0,1.0,1,1,1.0,0.0,2,1.0,1.0,1,1.0,0.0,2.0,0,1
10.226590372260015,10.226590372260015,0.027754629629629823,-1.0166279289493574,0.715320210715463,10.357142857142858,194.18599999999998,184.10599999999997,194.0579088,74,0.3278212028831469,-0.5042543435661512,0.5042543435661512,0.3278212028831469,1.5,2.2142857142857144,2.7857142857142856,16.474076036312137,10.161828548168664,1.9983040455275816,-2.025952349800893,2.26051116991995,-1.868075145145665,5.849316837844542,-0.13085928017468143,2.162301400248651,2.948507336572909,368.38478965282144,10.55204176387779,7.597675117875773,7.597675117875773,6.6302289553358005,3.9124276506632296,3.9124276506632296,2.6028572283419775,2.6028572283419775,1.6221391452594531,1.6221391452594531,0.9653977798623686,0.9653977798623686,-1.97,1295.218538748942,10.113125519534497,4.3182753757478265,2.5158513680748387,81.06510337884183,14.94991774348146,0.0,11.49902366656781,0.0,0.0,5.969305287951849,0.0,4.794537184071822,6.06636706846161,23.772205735454097,6.076020106833881,7.109797541277533,19.74445492755328,12.045325394785731,0.0,0.0,0.0,7.109797541277533,29.838572803915707,11.49902366656781,4.736862953800049,0.0,11.49902366656781,0.0,23.292157618910792,4.794537184071822,0.0,5.563451491696996,24.27512131221871,0.0,6.076020106833881,66.76,5.969305287951849,9.901064578912528,5.749511833283905,11.3129633249809,6.076020106833881,19.252184716573023,12.13273413692322,0.0,0.0,9.843390348640755,4.861118669690098,0.0,10.226590372260015,17.635392809901738,0.654675925925926,-0.6717077664399087,4.5897061602418745,2.4405895691609976,0.0,1.4303009259259258,0.1,14.0,2.0,4,0.0,0.0,1,0,1.0,0.0,3,2.0,4,0,3,0.0,0,3.1193757787751974,1.0,1.4986,51.328600000000016,0,0.0,1,1,1.0,0.0,0,0.0,0.0,1,0.0,1.0,0.0,0,0
10.43148148148148,10.43148148148148,0.3125000000000002,0.3125000000000002,0.4933014153767635,9.0,126.15999999999997,122.12799999999999,126.00190832791,42,0.10062097775373134,-0.6500288219376541,0.6498903866788249,0.10062097775373134,1.5,2.25,2.625,32.09199358157112,10.430080416375768,1.734978877982815,-2.0619178308734076,1.8748638549920629,-1.8424112304024889,7.2941485047129255,0.84354427157465,1.7681772153059907,3.34660739086912,229.8703210229147,5.983127663125442,4.073111253186187,4.889607834113914,3.8045304526403108,2.1571791531589404,2.5654274436228035,1.364671505745324,1.7829479519758948,0.7885857489613531,1.1046133670382465,0.41265673867757824,0.5520822207544354,-0.8300000000000001,72.49526582754562,5.309470013947001,1.961225714690048,0.8692020605459402,51.96807508591766,9.937660666683517,4.640589267438692,0.0,0.0,0.0,0.0,0.0,0.0,18.284240511508305,18.329577708536295,0.0,0.0,0.0,12.217873443046695,4.7304076419062255,0.0,0.0,0.0,34.24378706921389,0.0,0.0,0.0,0.0,12.217873443046695,4.7304076419062255,0.0,9.847842292215983,0.0,24.395944776997908,0.0,0.0,27.99,0.0,5.20725302477729,0.0,9.370996909344917,0.0,6.196843571613076,18.19910120538483,0.0,12.217873443046695,0.0,0.9606481481481484,4.603703703703704,0.0,10.43148148148148,0.0,0.0,4.9601851851851855,1.3773148148148149,0.0,0.0,0.0,8.0,0.0,2,0.0,0.0,0,1,1.0,0.0,3,0.0,3,1,0,0.0,0,1.3016336403410733,1.0,1.56349,34.031,0,1.0,0,0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0,1
10.206401754575976,10.206401754575976,0.3430899908172633,-0.6593094491520717,0.5412525786782162,10.357142857142858,200.32199999999997,176.12999999999997,200.177630008,84,0.3028395565321837,-0.481230389785217,0.481230389785217,0.3028395565321837,0.8571428571428571,1.2857142857142858,1.7142857142857142,16.365124976706717,10.067223920505928,1.9569635661274534,-1.998444068778536,2.096570464933912,-1.9292087228111663,5.660148043817951,-0.1366518359923625,2.1483333752626295,2.884064614706359,132.28341890015258,10.648418081055103,9.426529697829299,9.426529697829299,6.770055610029663,5.988391114761732,5.988391114761732,3.9721656679695423,3.9721656679695423,2.494195557380866,2.494195557380866,1.5868858969327333,1.5868858969327333,-0.53,1119.28168851183,13.47,10.550192461908578,8.439817109881321,87.70937013843205,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951849,4.794537184071822,0.0,58.29031018309871,6.4208216229260096,6.4208216229260096,0.0,9.901064578912528,5.969305287951849,0.0,0.0,71.13195342895074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792555,4.794537184071822,0.0,69.35968065662873,0.0,0.0,0.0,37.3,5.969305287951849,4.794537184071822,0.0,6.4208216229260096,12.841643245852019,44.94575136048208,0.0,0.0,6.923737199690624,5.106527394840706,0.0,0.0,10.206401754575976,8.413285734169538,0.0,-0.6593094491520717,0.0,6.99677736835475,2.2280764739332213,0.0,0.8419117647058822,14.0,1.0,2,0.0,0.0,0,0,0.0,0.0,1,1.0,2,0,10,0.0,0,10.150792318707754,0.5,3.991900000000002,59.47980000000005,0,0.0,1,1,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11.98417761085916,11.98417761085916,0.21735685941043048,-0.21735685941043048,0.6692182608502032,12.0,277.408,250.19199999999995,277.204179104,112,0.337629985685707,-0.4618017964202265,0.4618017964202265,0.337629985685707,1.2,1.85,2.35,16.533299102433112,10.004749860014423,2.1148920155703803,-2.1514457925461072,2.1561789674455185,-2.1414682215535246,5.893456979360468,0.04279690772324325,2.4691032197364144,2.489150290341353,397.955960391177,14.957819157813608,13.185995428308553,13.185995428308553,9.578917360319544,7.525283052619175,7.525283052619175,5.456265147307617,5.456265147307617,3.6128107891380346,3.6128107891380346,2.0706350035717533,2.0706350035717533,-1.51,26261.381845116503,16.544083288263923,8.619162867598885,5.235691048605127,122.48066737761367,9.636772684650527,0.0,0.0,0.0,0.0,5.969305287951849,0.0,4.794537184071822,33.10993926815928,36.60419594293384,19.782730240037942,12.170333456209914,9.53140013787187,11.656691562635412,0.0,5.917906046161393,39.53076089108528,25.602135660717778,29.828919765543436,0.0,4.899909730850478,5.687386274683562,0.0,0.0,26.671531217819147,4.736862953800049,5.917906046161393,49.888749566854095,24.26546827384644,0.0,0.0,29.54,0.0,4.794537184071822,5.969305287951849,18.088239502371305,18.52902952053558,12.841643245852019,0.0,43.26072197005129,13.847474399381248,4.736862953800049,5.425969860166289,0.0,13.991097881862673,0.0,1.70543991046832,0.2687064331905602,7.519130605946081,4.5939755946550545,4.870870470101621,3.181481481481481,0.5882352941176471,20.0,0.0,3,0.0,0.0,1,0,1.0,1.0,3,0.0,3,0,8,0.0,1,7.1298074178333835,1.0,4.1258000000000035,84.35750000000006,0,0.0,0,0,1.0,1.0,1,0.0,1.0,1,0.0,1.0,0.0,0,0
12.707360953640716,12.707360953640716,0.11171993102796685,-0.14464580971277385,0.6786560084660545,25.41071428571428,254.37299999999993,232.19699999999995,254.167065324,100,0.16509378838699332,-0.2938978633807947,0.2938978633807947,0.16509378838699332,1.1578947368421053,1.7894736842105263,2.3157894736842106,16.140603483999644,9.710837490077177,2.632931188120675,-2.3132415775537374,2.652496752712356,-2.3190353439902482,6.074497498692922,-0.12490652396799795,2.6642707520851334,2.0371366523724252,561.8580089876539,13.836498814253964,12.286563467974714,12.286563467974714,8.860008898075861,7.191993569714239,7.191993569714239,6.98454272634344,6.98454272634344,5.764562107721137,5.764562107721137,3.9361582433586486,3.9361582433586486,-1.3699999999999999,23264.412207207384,12.653078765620421,3.8157161279209517,1.5689884206540112,115.27096525305731,0.0,0.0,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,50.60013136461531,48.31085308970096,5.41499046939678,0.0,4.794537184071822,11.85926505319882,0.0,16.747886984954953,40.53659204461451,0.0,40.9654757873097,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,17.30934299922656,44.73975782831788,29.83857280391571,0.0,6.076020106833881,17.07,0.0,4.794537184071822,10.82998093879356,11.701150992526333,23.978199267618283,5.563451491696996,0.0,0.0,49.83643409164523,0.0,0.0,0.0,12.707360953640716,0.0,3.436716611027127,0.8200259826152684,8.432287887377171,4.333603683757453,8.770004881582262,0.0,0.5,19.0,0.0,1,0.0,2.0,1,0,1.0,2.0,1,0.0,1,0,1,2.0,2,2.541081932306946,3.0,4.403620000000004,78.77500000000005,0,0.0,0,0,1.0,1.0,0,0.0,0.0,1,2.0,0.0,0.0,0,0
